OBJECTID,TIS_ID,TIS_TYPE,TIS_ROUTE_,TIS_ROUTE1,TIS_DESC,MIDPNT_LAT,MIDPNT_LON,DT_MODIFIE,DT_CREATED,HMGNS_FLOW,HMGNS_FL_1,HMGNS_FL_2,ROAD_NBR,DECLARED_R,LRS_ROAD_D,LRS_ROAD_1
26315,9916,HFLOW_3,499,0,BRIDGEWATER-MALDON ROAD NWBd btwn HIGH STREET AND MARYBOROUGH-BENDIGO ROAD || Original ID_HOMOGENEOUS_FLOW:14279,-36.9275579,143.9755564,1404611476000,1404611476000,9916,NW,NORTH WEST BOUND,5203,BRIDGEWATER-MALDON ROAD ,1,REVERSE
26316,15244,HFLOW_2,9,0,BALLARAT ROAD E Bd btwn CAIRNLEA DRIVE AND WESTERN RING ROAD || Original ID_HOMOGENEOUS_FLOW:31398,-37.7705244,144.7920538,1404598486000,1404598486000,15244,E,EAST BOUND,2520,WESTERN HIGHWAY ,1,REVERSE
26317,15870,HFLOW_5,1504,1,COCHRANES ROAD W Bd btwn BIBBY COURT AND CHESTERVILLE ROAD || Original ID_HOMOGENEOUS_FLOW:31406,-37.9423756,145.0637973,1404598497000,1404598497000,15870,W,WEST BOUND,9999,Not Applicable,0,FORWARD
26318,12204,HFLOW_2,641,1,PRINCE STREET W Bd btwn LYONS STREET AND PRINCES HIGHWAY EAST || Original ID_HOMOGENEOUS_FLOW:17365,-38.1507925,146.7826397,1404580744000,1404580744000,12204,W,WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26319,11627,HFLOW_1,641,1,PRINCES FWY EAST SW BD BTWN PRINCES HIGHWAY EAST AND MARYVALE RD || Original ID_HOMOGENEOUS_FLOW:17373,-38.2284009,146.4605777,1404580754000,1404580754000,11627,SW,SOUTH WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26320,12557,HFLOW_1,641,1,PRINCES FWY EAST W BD BTWN MONASH WAY AND LOY YANG-MORWELL RD || Original ID_HOMOGENEOUS_FLOW:17382,-38.2417451,146.4070443,1404580766000,1404580766000,12557,W,WEST BOUND,2510,PRINCES FREEWAY EAST ,1,REVERSE
26321,11993,HFLOW_1,641,1,PRINCES FWY EAST NW BD BTWN MORWELL-YALLOURN RD AND MORWELL-GLENGARRY RD (JOHN FIELD DR) || Original ID_HOMOGENEOUS_FLOW:17390,-38.2045749,146.2986517,1404580779000,1404580779000,11993,W,WEST BOUND,2510,PRINCES FREEWAY EAST ,1,REVERSE
26322,11997,HFLOW_2,641,1,PRINCES FWY EAST W BD BTWN MIRBOO NORTH-TRAFALGAR RD AND DARNUM-SHADY CREEK RD || Original ID_HOMOGENEOUS_FLOW:17400,-38.2072382,146.1065062,1404580790000,1404580790000,11997,W,WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26323,12215,HFLOW_1,641,1,PRINCES FWY EAST W BD BTWN RAMPS AT KORUMBURRA-WARRAGUL RD || Original ID_HOMOGENEOUS_FLOW:17409,-38.1716513,145.9293131,1404580803000,1404580803000,12215,W,WEST BOUND,2510,PRINCES FREEWAY EAST ,1,REVERSE
26324,12001,HFLOW_1,641,1,PRINCES FWY EAST W BD BTWN RAMPS AT DROUIN-WARRAGUL RD (PRINCES WAY) || Original ID_HOMOGENEOUS_FLOW:17417,-38.0948989,145.8335038,1404580814000,1404580814000,12001,W,WEST BOUND,2510,PRINCES FREEWAY EAST ,1,REVERSE
26325,12219,HFLOW_2,1669,1,PRINCES HWY W BD BTWN RACECOURSE RD AND MCGREGOR RD || Original ID_HOMOGENEOUS_FLOW:17425,-38.0718849,145.4841562,1404580824000,1404580824000,12219,W,WEST BOUND,2460,BEACONSFIELD-NAR NAR GOON ROAD ,1,REVERSE
26326,11636,HFLOW_2,1473,1,MAIN AVENUE N Bd btwn CALDER HIGHWAY AND COMMERCIAL STREET || Original ID_HOMOGENEOUS_FLOW:17440,-34.1718615,142.0585683,1404580834000,1404580834000,11636,N,NORTH BOUND,2530,CALDER HIGHWAY ,0,FORWARD
26327,12567,HFLOW_1,1595,1,CALDER FWY W BD BTWN KEILOR RD AND MOORNA DR || Original ID_HOMOGENEOUS_FLOW:17449,-37.7316222,144.877525,1404580844000,1404580844000,12567,W,WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26328,12568,HFLOW_1,1595,1,CALDER FWY W BD BTWN WESTERN RING RD AND KEILOR PARK DR || Original ID_HOMOGENEOUS_FLOW:17458,-37.7253725,144.8470875,1404580854000,1404580854000,12568,W,WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26329,12225,HFLOW_1,1595,1,CALDER FWY N BD BTWN RAMPS AT BULLA-DIGGERS REST RD || Original ID_HOMOGENEOUS_FLOW:17466,-37.6344496,144.7291702,1404580865000,1404580865000,12225,N,NORTH BOUND,2530,CALDER FREEWAY ,0,FORWARD
26330,12228,HFLOW_1,1595,1,CALDER FWY NW BD BTWN RAMPS AT COUANGALT RD || Original ID_HOMOGENEOUS_FLOW:17474,-37.5413932,144.6459712,1404580877000,1404580877000,12228,NW,NORTH WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26331,11794,HFLOW_3,184,1,PORTER STREET W Bd btwn WARRANDYTE ROAD AND FITZSIMONS LANE || Original ID_HOMOGENEOUS_FLOW:16215,-37.75248,145.1521407,1404575953000,1404575953000,11794,W,WEST BOUND,5809,HEIDELBERG-WARRANDYTE ROAD ,1,REVERSE
26332,11795,HFLOW_3,393,1,HEIDELBERG-KINGLAKE ROAD W Bd btwn BURNS STREET AND CHURCH ROAD || Original ID_HOMOGENEOUS_FLOW:16223,-37.6077689,145.2416568,1404575968000,1404575968000,11795,W,WEST BOUND,5811,HEIDELBERG-KINGLAKE ROAD ,1,REVERSE
26333,11801,HFLOW_3,393,1,GRIMSHAW STREET W Bd btwn HEIDELBERG-KINGLAKE ROAD AND GREENSBOROUGH HIGHWAY || Original ID_HOMOGENEOUS_FLOW:16237,-37.7037596,145.0952534,1404575978000,1404575978000,11801,W,WEST BOUND,5811,HEIDELBERG-KINGLAKE ROAD ,1,REVERSE
26334,11216,HFLOW_3,1017,1,QUEENS PARADE W Bd btwn HEIDELBERG ROAD AND GOLD STREET || Original ID_HOMOGENEOUS_FLOW:16257,-37.7884086,144.9914847,1404575988000,1404575988000,11216,W,WEST BOUND,5812,HEIDELBERG ROAD ,1,REVERSE
26335,11928,HFLOW_3,1256,0,GREENDALE-MYRNIONG ROAD OVERPASS N BD BTWN WESTERN FREEWAY EAST AND WEST BD LANES || Original ID_HOMOGENEOUS_FLOW:16948,-37.6087495,144.3184728,1404576608000,1404576608000,11928,N,NORTH BOUND,5956,MYRNIONG-TRENTHAM ROAD ,0,FORWARD
26336,11577,HFLOW_3,1464,0,DEANS MARSH ROAD N Bd btwn GREAT OCEAN ROAD AND DEANS MARSH-LORNE ROAD || Original ID_HOMOGENEOUS_FLOW:16956,-38.5299743,143.979253,1404576617000,1404576617000,11577,N,NORTH BOUND,5958,DEANS MARSH-LORNE ROAD ,1,REVERSE
26337,10964,HFLOW_3,200,0,VINES ROAD N Bd btwn CHURCH STREET AND BALLARAT ROAD || Original ID_HOMOGENEOUS_FLOW:16658,-38.1222064,144.3279954,1404578200000,1404578200000,10964,N,NORTH BOUND,5881,FYANSFORD-CORIO ROAD ,0,FORWARD
26338,12083,HFLOW_3,617,0,ST KILDA ROAD NWBd btwn KINGS WAY AND DOMAIN ROAD || Original ID_HOMOGENEOUS_FLOW:16682,-37.8345433,144.9744275,1404578210000,1404578210000,12083,NW,NORTH WEST BOUND,5882,ST KILDA ROAD ,1,REVERSE
26339,12085,HFLOW_3,201,0,CORIO QUAY ROAD N Bd btwn CORIO QUAY ROAD AND CORIO QUAY ROAD || Original ID_HOMOGENEOUS_FLOW:16690,-38.1100337,144.3559646,1404578219000,1404578219000,12085,N,NORTH BOUND,5883,BAYSIDE ROAD ,0,FORWARD
26340,11327,HFLOW_3,1411,1,BREAKWATER ROAD W Bd btwn BARWON HEADS ROAD AND SETTLEMENT ROAD || Original ID_HOMOGENEOUS_FLOW:16714,-38.1807004,144.3521986,1404578227000,1404578227000,11327,W,WEST BOUND,5896,BELMONT-NEWCOMB ROAD ,1,REVERSE
26341,11892,HFLOW_3,203,0,SPRING STREET N Bd btwn EDWARDES STREET AND HIGH STREET || Original ID_HOMOGENEOUS_FLOW:16724,-37.7158248,145.0070442,1404578237000,1404578237000,11892,N,NORTH BOUND,5892,SPRING STREET ,0,FORWARD
26342,11894,HFLOW_3,204,1,TOORAK ROAD W Bd btwn GLENFERRIE ROAD AND KOOYONG ROAD || Original ID_HOMOGENEOUS_FLOW:16733,-37.8432914,145.0272349,1404578246000,1404578246000,11894,W,WEST BOUND,5898,TOORAK ROAD ,1,REVERSE
26343,12096,HFLOW_3,621,0,ELGAR RD N BD BTWN RIVERSDALE RD (NORTH) AND CANTERBURY RD || Original ID_HOMOGENEOUS_FLOW:16741,-37.8326285,145.1122372,1404578255000,1404578255000,12096,N,NORTH BOUND,5899,ELGAR ROAD ,0,FORWARD
26344,12445,HFLOW_3,1037,0,FITZSIMONS LANE N BD BTWN PORTER ST AND MAIN RD || Original ID_HOMOGENEOUS_FLOW:16756,-37.7418646,145.1363433,1404578265000,1404578265000,12445,N,NORTH BOUND,5901,DONCASTER-ELTHAM ROAD ,0,FORWARD
26345,11343,HFLOW_3,622,0,CORAGULAC-BEEAC ROAD N Bd btwn PRINCES HIGHWAY WEST AND COLAC-BALLARAT ROAD || Original ID_HOMOGENEOUS_FLOW:16765,-38.2393676,143.5533851,1404578276000,1404578276000,11343,N,NORTH BOUND,5904,COROROOKE ROAD ,0,FORWARD
26346,11538,HFLOW_3,787,0,MONASH WAY N Bd btwn PRINCES FREEWAY EAST AND PRINCES FREEWAY EAST || Original ID_HOMOGENEOUS_FLOW:16780,-38.2447202,146.4255113,1404578284000,1404578284000,11538,N,NORTH BOUND,5906,MONASH WAY ,1,REVERSE
26347,12106,HFLOW_3,1038,1,BOOLARA - CHURCHILL RD NWBD BTW BASTIN ST AND CHRISTIAN ST || Original ID_HOMOGENEOUS_FLOW:16789,-38.3816936,146.2770096,1404578292000,1404578292000,12106,NW,NORTH WEST BOUND,5907,BOOLARRA-CHURCHILL ROAD ,0,FORWARD
26348,11969,HFLOW_2,1265,1,DANDENONG RD W BD BTWN ORRONG RD AND HOTHAM ST || Original ID_HOMOGENEOUS_FLOW:17175,-37.859779,145.0059073,1404579696000,1404579696000,11969,W,WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26349,11970,HFLOW_2,1265,1,QUEENS RD N BD BTWN LAKESIDE DR AND LORNE ST || Original ID_HOMOGENEOUS_FLOW:17183,-37.8521041,144.9787216,1404579710000,1404579710000,11970,N,NORTH BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26350,12628,HFLOW_2,1474,1,MIDLAND HIGHWAY W Bd btwn BENDIGO-MURCHISON ROAD AND BENDIGO-TENNYSON ROAD || Original ID_HOMOGENEOUS_FLOW:18034,-36.6323198,144.4528062,1404580224000,1404580224000,12628,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26351,13196,HFLOW_2,1058,1,MIDLAND HIGHWAY NWBd btwn HIGHETT STREET AND MAINDAMPLE-BENALLA ROAD || Original ID_HOMOGENEOUS_FLOW:18043,-36.9951345,146.0566569,1404580234000,1404580234000,13196,NW,NORTH WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26352,12840,HFLOW_2,1058,1,MIDLAND HIGHWAY W Bd btwn BENALLA-TOCUMWAL ROAD AND BENALLA ROAD || Original ID_HOMOGENEOUS_FLOW:18051,-36.4450488,145.8319539,1404580246000,1404580246000,12840,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26353,12635,HFLOW_2,1058,1,MCLENNAN STREET W Bd btwn MIDLAND HIGHWAY AND ELSIE JONES DRIVE || Original ID_HOMOGENEOUS_FLOW:18059,-36.3959531,145.3499672,1404580257000,1404580257000,12635,W,WEST BOUND,2590,MIDLAND HIGHWAY ,1,REVERSE
26354,11703,HFLOW_2,1267,0,BALLARAT ROAD NWBd btwn THOMPSON ROAD AND ANAKIE ROAD || Original ID_HOMOGENEOUS_FLOW:18100,-38.1214316,144.334851,1404580268000,1404580268000,11703,NW,NORTH WEST BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26355,12844,HFLOW_2,1267,0,WALLACE STREET N Bd btwn NUTTALL STREET AND SUTHERLAND STREET || Original ID_HOMOGENEOUS_FLOW:18109,-37.8426725,144.077272,1404580278000,1404580278000,12844,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26356,13210,HFLOW_2,1267,0,ALBERT STREET N Bd btwn MT CLEAR-SEBASTOPOL ROAD AND HERTFORD STREET || Original ID_HOMOGENEOUS_FLOW:18117,-37.5919511,143.8409278,1404580288000,1404580288000,13210,N,NORTH BOUND,2590,MIDLAND HIGHWAY ,0,FORWARD
26357,12885,HFLOW_1,789,0,GOULBURN VALLEY FREEWAY NEBd btwn GOULBURN VALLEY HIGHWAY Offramp AND MURCHISON-VIOLET TOWN ROAD || Original ID_HOMOGENEOUS_FLOW:18401,-36.6140546,145.3138502,1404581450000,1404581450000,12885,NE,NORTH EAST BOUND,2640,GOULBURN VALLEY FREEWAY ,0,FORWARD
26358,12290,HFLOW_2,789,0,NURMURKAH ROAD N Bd btwn NURMURKAH ROAD AND GOULBURN VALLEY HIGHWAY || Original ID_HOMOGENEOUS_FLOW:18409,-36.3487006,145.4021025,1404581460000,1404581460000,12290,N,NORTH BOUND,2640,GOULBURN VALLEY HIGHWAY ,0,FORWARD
26359,12291,HFLOW_2,789,0,GOULBURN VALLEY HIGHWAY N Bd btwn MURRAY VALLEY HIGHWAY AND COBRAM-KOONOOMOO ROAD || Original ID_HOMOGENEOUS_FLOW:18418,-35.9077376,145.57957,1404581469000,1404581469000,12291,N,NORTH BOUND,2640,GOULBURN VALLEY HIGHWAY ,0,FORWARD
26360,12678,HFLOW_2,644,1,MALLEE HIGHWAY W Bd btwn DAKERS STREET AND WALPEUP CEMETERY ROAD || Original ID_HOMOGENEOUS_FLOW:18478,-35.0940724,142.1687121,1404581481000,1404581481000,12678,W,WEST BOUND,2650,MALLEE HIGHWAY ,0,FORWARD
26361,16098,HFLOW_1,1413,1,MORNINGTON PENINSULA ROUTE S BD BTWN THOMPSON RD AND MORNINGTON PENINSULA LINK || Original ID_HOMOGENEOUS_FLOW:31482,-38.078798,145.1496163,1404600652000,1404600652000,16098,S,SOUTH BOUND,2600,MORNINGTON PENINSULA FREEWAY ,0,FORWARD
26362,16100,HFLOW_4,1624,0,SKYE ROAD E Bd btwn MCMAHONS ROAD AND MORNINGTON PENINSULA LINK || Original ID_HOMOGENEOUS_FLOW:31495,-38.1369838,145.1568833,1404600663000,1404600663000,16100,E,EAST BOUND,9999,Not Applicable,0,FORWARD
26363,15892,HFLOW_4,1415,1,GOLF LINKS ROAD NWBd btwn MORNINGTON PENINSULA LINK AND ROBINSONS ROAD || Original ID_HOMOGENEOUS_FLOW:31514,-38.1782677,145.1547181,1404600674000,1404600674000,15892,NW,NORTH WEST BOUND,9999,Not Applicable,0,FORWARD
26364,15899,HFLOW_3,1005,0,MORNINGTON-TYABB ROAD E Bd btwn RAMPS AT MORNINGTON PENINSULA LINK || Original ID_HOMOGENEOUS_FLOW:31539,-38.2520832,145.1175165,1404600685000,1404600685000,15899,E,EAST BOUND,5760,MORNINGTON-TYABB ROAD ,0,FORWARD
26365,15291,HFLOW_1,1413,0,MORNINGTON PENINSULA ROUTE NE BD BTWN NEPEAN HWY (NORTH) AND MORNINGTON PENINSULA LINK || Original ID_HOMOGENEOUS_FLOW:31547,-38.28464,145.0518273,1404600695000,1404600695000,15291,NE,NORTH EAST BOUND,2600,MORNINGTON PENINSULA FREEWAY ,1,REVERSE
26366,8654,HFLOW_3,878,0,KEILOR PARK DRIVE N Bd btwn OLD CALDER HIGHWAY AND WESTERN RING ROAD || Original ID_HOMOGENEOUS_FLOW:13701,-37.7267092,144.8495561,1404602086000,1404602086000,8654,N,NORTH BOUND,5054,KEILOR PARK DRIVE ,1,REVERSE
26367,9613,HFLOW_3,463,0,BELGRAVE-HALLAM ROAD N BD BTWN BELGRAVE-HALLAM ROAD OVERPASS AND MONASH FREEWAY OFFRAMP || Original ID_HOMOGENEOUS_FLOW:13729,-37.997472,145.2752388,1404602106000,1404602106000,9613,N,NORTH BOUND,5057,HALLAM ROAD ,0,FORWARD
26368,9616,HFLOW_3,464,0,SPENCER STREET N Bd btwn CLARENDON STREET AND FLINDERS STREET || Original ID_HOMOGENEOUS_FLOW:13743,-37.822303,144.9556352,1404602117000,1404602117000,9616,N,NORTH BOUND,5061,SPENCER STREET ,0,FORWARD
26369,8668,HFLOW_3,464,0,SPENCER STREET W Bd btwn ABBOTSFORD STREET AND DRYBURGH STREET || Original ID_HOMOGENEOUS_FLOW:13751,-37.8057519,144.9439602,1404602127000,1404602127000,8668,W,WEST BOUND,5061,SPENCER STREET ,0,FORWARD
26370,9252,HFLOW_3,48,1,BARRABOOL ROAD W Bd btwn FERNDALE PARADE AND NORTH VALLEY ROAD || Original ID_HOMOGENEOUS_FLOW:13767,-38.1717419,144.3232859,1404602136000,1404602136000,9252,W,WEST BOUND,5064,BARRABOOL ROAD ,0,FORWARD
26371,9057,HFLOW_3,257,0,DRYBURGH ST N BD BTWN VICTORIA ST AND QUEENSBERRY ST || Original ID_HOMOGENEOUS_FLOW:13776,-37.8034389,144.943419,1404602146000,1404602146000,9057,N,NORTH BOUND,5066,DRYBURGH STREET ,0,FORWARD
26372,9260,HFLOW_3,49,1,MACAULAY ROAD NWBd btwn DRYBURGH STREET AND BOUNDARY ROAD || Original ID_HOMOGENEOUS_FLOW:13784,-37.797805,144.9415217,1404602157000,1404602157000,9260,NW,NORTH WEST BOUND,5068,MACAULAY ROAD ,0,FORWARD
26373,9059,HFLOW_3,467,0,DUNDAS STREET N Bd btwn INVERLEIGH-WINCHELSEA ROAD AND HIGH STREET || Original ID_HOMOGENEOUS_FLOW:13793,-38.1064275,144.0596806,1404602166000,1404602166000,9059,N,NORTH BOUND,5073,INVERLEIGH-WINCHELSEA ROAD ,0,FORWARD
26374,9624,HFLOW_3,883,0,LYONS STREET NEBd btwn COLAC-BALLARAT ROAD AND HAMILTON HIGHWAY || Original ID_HOMOGENEOUS_FLOW:13801,-38.0300589,143.6361128,1404602175000,1404602175000,9624,NE,NORTH EAST BOUND,5074,COLAC-BALLARAT ROAD ,1,REVERSE
26375,8681,HFLOW_3,884,1,BALLARAT-CARNGHAM ROAD W Bd btwn LATROBE STREET AND KENNEDYS DRIVE || Original ID_HOMOGENEOUS_FLOW:13809,-37.5696879,143.8090218,1404602184000,1404602184000,8681,W,WEST BOUND,5078,BALLARAT-CARNGHAM ROAD ,0,FORWARD
26376,9067,HFLOW_3,470,1,VICTORIA ST W BD BTWN LATROBE ST AND EXHIBITION ST (EAST) || Original ID_HOMOGENEOUS_FLOW:13820,-37.8073935,144.9697712,1404602194000,1404602194000,9067,W,WEST BOUND,5082,VICTORIA STREET ,1,REVERSE
26377,9072,HFLOW_3,470,1,VICTORIA ST W BD BTWN ELIZABETH ST AND PEEL ST || Original ID_HOMOGENEOUS_FLOW:13828,-37.806072,144.9577501,1404602204000,1404602204000,9072,W,WEST BOUND,5082,VICTORIA STREET ,1,REVERSE
26378,9948,HFLOW_3,512,1,TAVERNER STREET S Bd btwn GRAY STREET AND BOW STREET || Original ID_HOMOGENEOUS_FLOW:14430,-35.8940582,141.9971788,1404612174000,1404612174000,9948,S,SOUTH BOUND,5263,HOPETOUN-RAINBOW ROAD ,0,FORWARD
26379,9375,HFLOW_3,513,1,MAIN STREET SWBd btwn CHURCH STREET AND MURTOA-MINYIP ROAD || Original ID_HOMOGENEOUS_FLOW:14438,-36.4626181,142.5834378,1404612180000,1404612180000,9375,SW,SOUTH WEST BOUND,5271,DONALD-MURTOA ROAD ,0,FORWARD
26380,11806,HFLOW_3,1410,0,PLENTY ROAD NEBd btwn TYLER STREET AND ALBERT STREET || Original ID_HOMOGENEOUS_FLOW:16265,-37.7281702,145.0188269,1404575997000,1404575997000,11806,NE,NORTH EAST BOUND,5813,WHITTLESEA ROAD ,0,FORWARD
26381,10887,HFLOW_3,185,0,PLENTY ROAD N Bd btwn DONNYBROOK ROAD AND GRANTS ROAD || Original ID_HOMOGENEOUS_FLOW:16273,-37.5415006,145.1102735,1404576005000,1404576005000,10887,N,NORTH BOUND,5814,MAIN WHITTLESEA ROAD ,0,FORWARD
26382,10890,HFLOW_3,602,1,WALLAN-WHITTLESEA ROAD W BD BTWN WALLAN-WHITTLESEA ROAD OVERPASS AND HUME FREEWAY ONRAMP || Original ID_HOMOGENEOUS_FLOW:16281,-37.4177142,144.9927154,1404576015000,1404576015000,10890,W,WEST BOUND,5816,WALLAN-WHITTLESEA ROAD ,1,REVERSE
26383,10891,HFLOW_3,786,0,HIGH ST N BD BTWN SETTLEMENT RD AND MAIN ST || Original ID_HOMOGENEOUS_FLOW:16289,-37.6840276,145.0131992,1404576024000,1404576024000,10891,N,NORTH BOUND,5817,EPPING ROAD ,0,FORWARD
26384,11448,HFLOW_3,394,0,PASCOE VALE ROAD N Bd btwn KELLAWAY AVENUE AND WILSON STREET || Original ID_HOMOGENEOUS_FLOW:16297,-37.763182,144.9255925,1404576033000,1404576033000,11448,N,NORTH BOUND,5819,PASCOE VALE ROAD ,0,FORWARD
26385,10893,HFLOW_3,394,0,PASCOE VALE ROAD N Bd btwn WESTERN LINK TOLLWAY AND WESTERN LINK TOLLWAY || Original ID_HOMOGENEOUS_FLOW:16306,-37.7337761,144.9244078,1404576041000,1404576041000,10893,N,NORTH BOUND,5819,PASCOE VALE ROAD ,0,FORWARD
26386,10896,HFLOW_3,394,0,PASCOE VALE ROAD NEBd btwn CAMP ROAD AND DIMBOOLA ROAD || Original ID_HOMOGENEOUS_FLOW:16315,-37.6842918,144.917817,1404576049000,1404576049000,10896,NE,NORTH EAST BOUND,5819,PASCOE VALE ROAD ,0,FORWARD
26387,12513,HFLOW_2,640,1,WIMMERA HIGHWAY W Bd btwn STAWELL-WARRACKNABEAL ROAD AND UNNAMED || Original ID_HOMOGENEOUS_FLOW:17092,-36.6255693,142.6284564,1404577592000,1404577592000,12513,W,WEST BOUND,2110,WIMMERA HIGHWAY ,1,REVERSE
26388,11952,HFLOW_2,1472,0,WIMMERA HIGHWAY E Bd btwn WIMMERA HIGHWAY End AND EDENHOPE-PENOLA ROAD || Original ID_HOMOGENEOUS_FLOW:17100,-36.9756033,141.1111921,1404577604000,1404577604000,11952,E,EAST BOUND,2110,WIMMERA HIGHWAY ,0,FORWARD
26389,12519,HFLOW_2,1472,0,WIMMERA HIGHWAY NEBd btwn NATIMUK EAST ROAD AND NATIMUK-HAMILTON ROAD || Original ID_HOMOGENEOUS_FLOW:17108,-36.7343352,141.9584664,1404577612000,1404577612000,12519,NE,NORTH EAST BOUND,2110,WIMMERA HIGHWAY ,0,FORWARD
26390,10831,HFLOW_3,597,1,MAIN RD W BD BTWN RESEARCH-WARRANDYTE RD AND WATTLETREE RD || Original ID_HOMOGENEOUS_FLOW:16064,-37.7027834,145.1664864,1404577622000,1404577622000,10831,W,WEST BOUND,5790,ELTHAM-YARRA GLEN ROAD ,0,FORWARD
26391,12539,HFLOW_2,641,1,PRINCES HIGHWAY EAST SWBd btwn COMBIENBAR ROAD AND BEMM RIVER ROAD || Original ID_HOMOGENEOUS_FLOW:17324,-37.6323134,148.8777449,1404579724000,1404579724000,12539,SW,SOUTH WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26392,12542,HFLOW_2,641,1,PRINCES HIGHWAY EAST S Bd btwn NOWA NOWA ROAD AND LAKE BUNGA BEACH ROAD || Original ID_HOMOGENEOUS_FLOW:17332,-37.7965165,148.048933,1404579738000,1404579738000,12542,S,SOUTH BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26393,11981,HFLOW_2,641,1,PRINCES HIGHWAY W BD BTWN BRIDGE STREET AND PAYNESVILLE ROAD || Original ID_HOMOGENEOUS_FLOW:17340,-37.826006,147.6397571,1404579748000,1404579748000,11981,W,WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26394,11983,HFLOW_2,641,1,PRINCES HIGHWAY EAST W Bd btwn STRATFORD-BENGWORDEN ROAD AND DAWSON STREET || Original ID_HOMOGENEOUS_FLOW:17348,-37.9626615,147.0887564,1404579757000,1404579757000,11983,W,WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26395,12551,HFLOW_2,641,1,FOSTER STREET W Bd btwn YORK STREET AND PRINCES HIGHWAY EAST || Original ID_HOMOGENEOUS_FLOW:17356,-38.1116747,147.0628332,1404579768000,1404579768000,12551,W,WEST BOUND,2510,PRINCES HIGHWAY EAST ,1,REVERSE
26396,11642,HFLOW_1,1595,1,CALDER FWY NW BD BTWN GISBORNE-KILMORE RD AND MOUNT MACEDON RD || Original ID_HOMOGENEOUS_FLOW:17482,-37.467415,144.5831726,1404580890000,1404580890000,11642,NW,NORTH WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26397,12232,HFLOW_1,1595,1,CALDER FWY NW BD BTWN LANCEFIELD-WOODEND RD AND MACEDON-WOODEND RD || Original ID_HOMOGENEOUS_FLOW:17490,-37.3255877,144.5472868,1404580904000,1404580904000,12232,NW,NORTH WEST BOUND,2530,CALDER FREEWAY ,0,FORWARD
26398,12680,HFLOW_2,1476,1,MALLEE HIGHWAY W Bd btwn MURRAY VALLEY HIGHWAY AND MALLEE HIGHWAY || Original ID_HOMOGENEOUS_FLOW:18486,-35.0626383,143.1056671,1404581493000,1404581493000,12680,W,WEST BOUND,2650,MALLEE HIGHWAY ,0,FORWARD
26399,12896,HFLOW_2,1060,1,CASTERTON ROAD W Bd btwn QUARRY ROAD AND COLERAINE-EDENHOPE ROAD || Original ID_HOMOGENEOUS_FLOW:18502,-37.5923127,141.6781433,1404581501000,1404581501000,12896,W,WEST BOUND,2670,GLENELG HIGHWAY ,0,FORWARD
26400,12082,HFLOW_3,617,0,ST KILDA ROAD N Bd btwn COMMERCIAL ROAD AND TOORAK ROAD WEST || Original ID_HOMOGENEOUS_FLOW:16680,-37.8409015,144.9772453,1404577227000,1404577227000,12082,N,NORTH BOUND,5882,ST KILDA ROAD ,1,REVERSE
26401,11325,HFLOW_3,201,0,CORIO QUAY ROAD N Bd btwn MELBOURNE ROAD AND CORIO QUAY ROAD || Original ID_HOMOGENEOUS_FLOW:16689,-38.1131151,144.3545608,1404577236000,1404577236000,11325,N,NORTH BOUND,5883,BAYSIDE ROAD ,0,FORWARD
26402,11326,HFLOW_3,1411,1,BREAKWATER ROAD W Bd btwn TUCKER STREET AND BARWON HEADS ROAD || Original ID_HOMOGENEOUS_FLOW:16713,-38.1817906,144.3620751,1404577245000,1404577245000,11326,W,WEST BOUND,5888,BREAKWATER ROAD ,1,REVERSE
26403,11331,HFLOW_3,203,0,SPRING STREET N Bd btwn REGENT STREET AND EDWARDES STREET || Original ID_HOMOGENEOUS_FLOW:16723,-37.7225231,145.0018622,1404577254000,1404577254000,11331,N,NORTH BOUND,5892,SPRING STREET ,0,FORWARD
26404,10978,HFLOW_3,204,1,TOORAK ROAD W Bd btwn MONASH FREEWAY Offramp AND GLENFERRIE ROAD || Original ID_HOMOGENEOUS_FLOW:16732,-37.8442709,145.0352909,1404577263000,1404577263000,10978,W,WEST BOUND,5898,TOORAK ROAD ,1,REVERSE
